email_text,label
"Re: Another low probability event
We met a family in our parent-baby group with a son born a few minutes
before our daughter - not unlikely as all members were from the same
hospital. But, this family happened to have lived in the exact same
apartment unit a year before we had...

----- Original Message -----
From: ""Jim Whitehead"" <ejw@cse.ucsc.edu>
To: ""FoRK"" <FoRK@xent.com>
Sent: Wednesday, August 28, 2002 10:40 AM
Subject: Another low probability event


> So, a new family moved in down the street, with two kids, making us very
> excited that there might be a child around the same age (20 months) as our
> daughter Tatum. While we're talking to the family, we discover that their
> daughter Kiara was born the same day as Tatum, within two hours, in the
same
> exact maternity ward. Both mothers were undoubtedly in labor at the same
> time.
>
> Wow.
>
> - Jim
>",0
"RE: Java is for kiddies
With the increasing prevalence of web services (not that they are always a
good thing), I doubt that parsing XML will be something that will remain at
the Java application layer for long... Recent threads here on Fork
indicating the move towards hardware parsing or this code even become part
of the native implementation of Java on various platforms...

Reza B'Far

-----Original Message-----
From: fork-admin@xent.com [mailto:fork-admin@xent.com]On Behalf Of Adam
L. Beberg
Sent: Sunday, September 01, 2002 9:01 PM
To: Mr. FoRK
Cc: fork@example.com
Subject: Re: Java is for kiddies


On Sun, 1 Sep 2002, Mr. FoRK wrote:

> > 6.  Hardware is getting so fast that I'm not sure if the performance
> > difference between Java and C/C++ are relevant any more.
>
> When out-of-the-box parsing & transform of XML in java is 25x slower than
> C++ on the same hardware then it does matter.

Yea, and that on top of the 100x of all the parsing engines over just
bigendian'ing it and passing the data (5x+++) in the raw. Then it REALLY
matters.

- Adam L. ""Duncan"" Beberg
  http://www.mithral.com/~beberg/
  beberg@mithral.com",0
"Re: xmms and .mp3 files.
Once upon a time, Roi wrote :

> oh xmms didn't work for me also
> i used mpg123 i tought its something from me

Nope, this is ""normal"" as Red Hat removed all mp3 support from 8.0 because
of patent and royalty issues :-(
On freshrpms.net, you can find the xmms mp3 plugin as I said, but also
libmad, lame (mp3 encoder), and soon mpg321 as I often used it myself.
Many other players can also play mp3 files, like alsaplayer, xine, mplayer.

> like mplayer not working also and gives black screen

This is not normal though...
Try ""mplayer -vo help"" then try usinf various output methods to see if some
do work or not.

Matthias

-- 
Clean custom Red Hat Linux rpm packages : http://freshrpms.net/
Red Hat Linux release 7.3 (Valhalla) running Linux kernel 2.4.18-10acpi
Load : 0.00 0.05 0.01

_______________________________________________
RPM-List mailing list <RPM-List@freshrpms.net>
http://lists.freshrpms.net/mailman/listinfo/rpm-list",0
"Re: RH 8 no DMA for DVD drive
Once upon a time, Ville wrote :

> I assume that you won't %ghost or remove these and the modules.conf
> change on uninstall, though.  So people who are installing this RPM and
> are unfortunate enough to have a DVD drive (or just an ordinary CD,
> non-DVD drive) that doesn't support DMA will be left with a system
> without a working CD drive, even after removing the RPM.  And without
> ever knowing what struck them.  You can't remove the DMA setting from
> modules.conf either unless you're sure that ogle added it there and
> nothing else needs it.

I've never heard of any CD-ROM or DVD-ROM drive having problems with DMA...
although there probably is since Red Hat decided to default disabling it a
few releases back :-/
Normally, even if you try to enable DMA and your device doesn't support it,
it simply don't be able to make the change, and that's it. The problem IIRC
is with crappy hardware that is supposed to support DMA but doesn't work as
expected when it's enabled... maybe Chris could confirm this? ;-)

I guess I'll settle for the /dev/dvd link change as described and putting
the DMA tip in the %description :-)

Matthias

-- 
Clean custom Red Hat Linux rpm packages : http://freshrpms.net/
Red Hat Linux release 7.3 (Valhalla) running Linux kernel 2.4.18-10acpi
Load : 0.00 0.05 0.14

_______________________________________________
RPM-List mailing list <RPM-List@freshrpms.net>
http://lists.freshrpms.net/mailman/listinfo/rpm-list",0
"NYT discovers Linux in late 2002
URL: http://boingboing.net/#85518715
Date: Not supplied

NYT op-ed piece about this newfangled OS called Linux and how it is developed 
using something called the ""open source"" method. This is the paper to go to for 
breaking news, folks. Link[1] Discuss[2] _(Thanks, Dave!)_

[1] http://www.nytimes.com/2002/09/18/opinion/18WED2.html
[2] http://www.quicktopic.com/16/H/VgggkvaadJKnu",0
"(_) Increase Your Sales!!!!
Dear Consumers, Increase your Business Sales! 

How??

By targeting millions of buyers via e-mail !! 

25 MILLION EMAILS + Bulk Mailing Software For Only $150.00

super low price! ACT NOW !!!

Our Fresh Addresses Will Bring You 

Incredible Results!

 

If you REALLY want to get the word out regarding

your services or products, Bulk Email is the BEST 

way to do so, PERIOD! Advertising in newsgroups is 

good but you're competing with hundreds even THOUSANDS

of other ads. Will your customer's see YOUR ad in the 

midst of all the others?

Free Classifieds? (Don't work)

Web Site? (Takes thousands of visitors)

Banners? (Expensive and iffy)

E-Zine? (They better have a huge list)

Search Engines? (Easily buried with thousands of others)

Bulk Email will allow you to DIRECTLY contact your

potential customers. They are much more likely to

take the time to read about what you have to offer 

if it was as easy as reading it via email rather

than searching through countless postings in 

newsgroups.

The list's are divided into groups and are compressed. 

This will allow you to use the names right off the cd. 

ORDER IN THE NEXT 72 hours AND RECIEVE 4 BONUSES!!

ORDER IN THE NEXT 48 HOURS AND RECIEVE FULL TECHNICAL SUPPORT !!!

ACT NOW !!!!!!!!!!!!!!

*BONUS #1 Receive an additional cd-rom with millions of fresh, 

deliverable general internet e-mail addresses free!! 

*BONUS #2 Receive 2000 how to books, reports and manuals on cd-rom with

reprint resale rights! Produce for pennies and resell for BIG dollars! 

*BONUS #3 Receive the Mass Mailer bulk delivery software, with full

operating instructions. This software will get the mail out QUICK! 

*BONUS #4 Receive the Informational Guide to bulk e-mail. This guide 

will give you all the information you need to get started! 

THIS IS A ONE TIME PACKAGE DEAL WORTH HUNDREDS OF DOLLARS!! 

ACT NOW! THIS IS A LIMITED TIME OFFER! ORDER WHILE SUPPLIES LAST! 

RECEIVE THIS DREAM PACKAGE FOR THE UNBELIEVABLE LOW, LOW PRICE OF 

ONLY $150.00

 

ORDERING INFORMATION:

CHECK BY FAX SERVICES OR CREDIT CARD INFO: 

O R D E R N O W . . . SAME DAY SERVICE (M-F) if your order

is received before 3pm Central . To place an order, you can call us at: 

1-308-650-5905 ext 121 Are fax your order to 1-415-873-2700 

 

 

This Number is for credit Card Orders Only!!!

CHECK BY FAX SERVICES!

 

__________________________________________

To order, via credit card simply cut/paste and print out the

EZ ORDER FORM below and fax to our office today.

 

***** NOW ONLY $150! *****

This ""Special Price"" is in effect for the next seven days,

after that we go back to our regular price of $250.00 ...

Don't delay... you can be in business tomorrow! 

We accept Visa, Mastercard, Amex, Disc and Checks by Fax.

----------------------Cut & Paste----------------------

---------------------EZ Order Form---------------------

_____Yes! I want everything! I am ordering within 72 hours.

Include my FREE ""Business On A Disk"" bonus along with your 

Millions of E-Mail addresses on CD (plus 1,093,808 bonus addresses)

for the special price of only $150.00 + shipping as indicated

below.

_____Yes! I missed the 72 hour special, but I am ordering

CD WITH, super clean e-mail addresses within 7 days for the

""special"" price of only $250.00 + s&h.

_____Oop's I missed the 72 hour and 7 day ""specials"". I am

ordering The Cd at the regular price of $250.00 + s&h.

***PLEASE SELECT YOUR SHIPPING OPTION***

____I would like to receive my package FedEx OVERNIGHT. I am

including $15 for shipping. (Hawaii & Alaska $20 - Canada $25,

all other International add an *additional* $25 [$40 total] for shipping)

____I would like to receive my package FedEx 2 DAY delivery.

I'm including $10 for shipping. (Sorry no Canada or International

delivery - Continental U.S. shipping addresses only)

***Please Print Carefully***

NOTE: Orders cannot be shipped without complete information

including your signature. No exceptions!

NAME____________________________________________________

COMPANY NAME____________________________________________

ADDRESS_________________________________________________

(FedEx can only ship to street addresses - no P.O. boxes)

CITY, STATE, ZIP________________________________________

PHONE NUMBER____________________________________________

(required for shipping & tracking) 

EMAIL ADDRESS___________________________________________

(Print Carefully - required in case we have a question and to

send you a confirmation that your order has been shipped and for 

technical support if you order within 24 hrs) 

TYPE OF CREDIT CARD:

______VISA _____MASTERCARD ______AMEX ______DISC

CREDIT CARD# __________________________________________

EXPIRATION DATE________________________________________

NAME ON CARD___________________________________________

TOTAL AMOUNT (Including Shipping): $___________________

DATE:x__________________

(Required) SIGNATURE:x_________________________________

I understand that I am purchasing the e-mail address on CD,

and authorize the above charge to my credit card, the addresses are not rented, 

but are mine to use for my own mailing, over-and-over. Free bonuses are included, 

but cannot be considered part of the financial transaction. I understand that it 

is my responsibility to comply with any laws applicable to my local area. As with 

all software, once opened the CD may not be returned, however, if found defective 

it will be replaced with like product at no charge.

O R D E R N O W . . . SAME DAY SERVICE (M-F) if your order

is received before 3pm Central . To place an order, you can call us at: 

1-308-650-5905 ext 121 Are fax your order to1-415-873-2700 

This Number is for credit Card Orders Only!!!

CHECK BY FAX SERVICES!

If you would like to fax a check, paste your check below and fax it to our office 

along with the EZ Order Form forms to: 1-415-873-2700 

**********************************************************

***24 HOUR FAX SERVICES*** PLEASE PASTE YOUR

CHECK HERE AND FAX IT TO US AT 1-415-873-2700 

 

 

**********************************************************

If You fax a check, there is no need for you to mail the

original. We will draft a new check, with the exact

information from your original check. All checks will be

held for bank clearance. (7-10 days) Make payable to: 

""S.C.I.S""

 

-=-=-=-=--=-=-=-=-=-=-=offlist  Instructions=-=-=-=-=-=-=-=-=-=-=-=

----------------------------------------------------------------------
Do not reply to this message - 
To be off from future mailings:
mailto:trudymail2002@themail.com?Subject=offitnow",1
"Re: [SAtalk] razor2 auth? 

Randy Bush said:

> >> freebsd -stable
> >> spamassassin 2.41
> >>     spamasassin -r
> >> results in
> >> razor2 report failed: No such file or directory Razor2 reporting requires 
> authentication at /usr/local/lib/perl5/site_perl/5.005/Mail/SpamAssassin/Repo
> rter.pm line 77.
> >> used to work until upgrade
> > 
> > using spamd?  try the -H switch. 
> 
> no, pipinng the message to ""spamassassin -r"" from within my mail
> user agent, VM under Emacs.

oops, sorry -- didn't notice the ""report"" bit.  Yes, you need to register
for Razor2 -- ""razor-register"" or ""razor-admin -register"" if I recall
correctly.

--j.",0
"Early Start and Peter Gabriel
URL: http://jeremy.zawodny.com/blog/archives/000200.html
Date: 2002-09-29T10:59:19-08:00

Strangely, I managed to get up before 9am (on a Sunday!) without the aid of an 
alarm clock. Not sure how that happened. I had some breakfast (muffin with 
jelly and peanut butter, and strawberry drink) while catching up on...",0
"Feedback from my posting about FogBUGZ Setup fell into four    categories. *
URL: http://www.joelonsoftware.com/news/20021008.html
Date: Not supplied

Feedback from my posting[1] about FogBUGZ[2] Setup fell into four categories. 

*""Why make Setup reversable? Instead you should collect all the information 
from the user and make all the changes in one batch at the end.""* There are a 
couple of things to understand here. First of all, even if you do everything in 
one batch at the end, there's always a possibility that some step in the middle 
of the batch will fail, and in that case, a well-behaved setup program will 
back out the steps that were already done. There are well over 100 error 
messages in the string table for FogBUGZ Setup so the number of things that can 
fail is not insignificant. 

Second, it's not nice to tell people about an error in their input three pages 
after they made the mistake. For example, early in the FogBUGZ setup process we 
prompt you to create an account for FogBUGZ to use: 

[IMG: http://www.joelonsoftware.com/pictures/setupNewAcct.gif (FogBUGZ Setup 
Screenshot)] 

The account creation could fail for a myriad of reasons, none of which can be 
predicted before trying to create the account. For example, the password might 
not conform to the system password policy. And different national versions of 
Windows NT have different rules about accented letters in passwords (betcha 
didn't know that!). It's better to tell the user about this problem right away 
so they can correct their input rather than having a message come up during the 
long install process later, forcing the user to back up and fix it. And even if 
you force the user to back up and fix it, you still have to undo the first part 
of the work that you did before creating the account, otherwise you've left 
their system in an indeterminate state. 

In any case I need to write code to create the account and delete the account 
in case something later fails; I might as well call that code on this page of 
the wizard where I can display a useful error message. 

And what are the kinds of things that need to be reversable? Well, in order to 
upgrade FogBUGZ without requiring a reboot (and we _never, ever _require a 
reboot), we have to shut down a couple of processes that might have been 
keeping FogBUGZ files pinned down, such as IIS (Microsoft's web server). So 
part one of the batch is ""Stop IIS."" Now if part 2 fails for some reason, it 
would be _extremely_ rude to leave IIS not running. And anyway, it's not like I 
don't need to write the code for ""Start IIS"" for the end of the batch. So the 
code to rollback ""Stop IIS"" is already written. No big deal, I just need to 
call it at the right place. 

I think one reason that people think you should ""gather all the info and then 
do all the work"" is because with very large installation programs that are very 
slow, this is a polite way to waste less of the user's time. Indeed even 
FogBUGZ setup does 95% of its work at the very end. But the ""create account"" 
operation is so fast, that principle simply doesn't apply here. Even our 95% of 
the work phase takes well under a minute, most of which is spent waiting for 
IIS to stop and start. 

*""Why did you use VC++/MFC? Surely an advanced intelligence such as yourself 
has admitted by now that Delphi[3] is more productive.""* First of all, leave 
your language religious fanaticism at the Usenet door. Somehow I managed 
to figure out_ in high school_ that language advocacy and religious 
arguments are unbelievably boring.  

Secondly, even if Delphi were more productive, the only pertinent question, 
since I am writing the code, is _what is more productive for Joel Spolsky_. And 
I don't know Delphi at all, but I know Win32, MFC, and VC++ _really, really 
well_. So while I might not outcode a good Delphi programmer, I would 
definitely outcode a completely inexperienced Delphi programmer (which is me), 
certainly over a short 4 week project. Third, many of the things I needed to do 
in this setup program are things like ""grant the Logon as Service privilege to 
an account."" This is rare enough that the only way to find out how to do this 
is to search the Microsoft knowlege base and the web in general. When you 
search the web in general for how to do fancy things with Windows NT, what you 
find is about 75% C code, maybe 20% VB code, and 5% everything else. Yes, I 
know, I could translate the C code into Delphi (assuming I was a sophisticated 
Delphi programmer, not a completely inexperienced Delphi programmer), but that 
costs as much productivity as I would supposedly gain from your supposedly more 
productive programming language. And fourth, I already had about 30% of the 
code I needed for Setup in MFC format: from FogBUGZ 2.0 Setup, and a library 
I've been using for years to make wizards. 

*""Why make Setup at all? You already have your customers' money. Good Setup 
programs don't increase sales.""* This was actually the smartest question and 
made me think the hardest. I came up with three reasons: 

- Decreased tech support cost. This setup program will pay for itself over the 
life of the code. 
- Delight my customers. When I'm trying to get them to upgrade to 4.0, I want 
them to remember how painless the 3.0 installation was, so they won't hesitate 
because they are afraid to upgrade. I'm still using an old version of 
SpamAssassin that is becoming increasingly ineffective, even though I know the 
new version is much better, because I just can't bear the thought of another 
morning wasted. The very memory of the first SpamAssassin installation -- all 
the little SSH windows, some su'ed, trying to scroll through man pages and 
Google Groups, accidentally hitting Ctrl+Z in Emacs to undo and having it 
suspend, trying to guess why we can't get the MTA to run procmail, sorry it's 
too much. If SpamAssassin was making money off of upgraders they would have 
lost my business because they don't have a SETUP program. 
- Win reviews. Software reviewers always cast about for some kind of 
standardized way to rate software, even when they are comparing apples and 
oranges and planets and 17th century philosophers. They always have a 
meaningless list of things to review which can be applied to PC games, 
mainframe databases, web site auction software, and DNA sequencing 
software. And Setup is always on their list. A single flaw in setup is 
guaranteed to be mentioned in every review because every reviewer will see it 
and say ""Aha!""


*""How can we make WISE[4] better?"" *Kudos to the product manager of WISE 
Installation System for calling me up and listening to my litany of all the 
reasons his product wasn't adequate for typical IIS/ASP/SQL applications.

[1] http://www.joelonsoftware.com/news/20021002.html
[2] http://www.fogcreek.com/FogBUGZ
[3] http://discuss.fogcreek.com/delphiquestions
[4] http://www.wise.com",0
"A productive thread
URL: http://scriptingnews.userland.com/backissues/2002/09/25#aProductiveThread
Date: Thu, 26 Sep 2002 00:18:04 GMT

""rssflowersalignright""A productive thread[1] on RSS-DEV confronts the 
negativeness about RSS 2.0[2] head-on. This will go someplace interesting.  

I left a big hint there in the way the blogChannel module[3] is designed, 
patterned after the Syndication module[4] designed by the RDF folk. In other 
words, the place where they're expressing discomfort with RSS 2.0 is where they 
can make it their own. Lead. Instead of feeling disempowered, be powerful.  

At one point I saw clearly where the compromise between RSS 0.9x and 1.0 was. 
We could have gotten there in early 2001, so instead we get there in late 2002. 
So what, not a big deal. Think about how much better it will be _when we're all 
advocating the same format._ Visualize peace. That's basically what I did when 
I did the 2.0 spec. I know it's hard to swallow, but swallow anyway. If I did 
it, you can too.

[1] http://groups.yahoo.com/group/rss-dev/message/4032
[2] http://backend.userland.com/rss
[3] http://backend.userland.com/blogChannelModule
[4] http://web.resource.org/rss/1.0/modules/syndication/",0
"Re: Secure Sofware Key
On Thursday 19 September 2002 16:44, Michael McKay wrote:
> On Tue, Sep 03, 2002 at 09:03:40PM -0400, Yannick Gingras wrote:
> > This make me wonder about the relative protection of smart cards.
> They have an internal procession unit around 4MHz.  Can we consider them as
> trusted hardware ?

SmartCards do not have fixed clock rates (more often than not) as the ISO spec 
dictates that they are externally powered and clocked, but SmartCards used 
for security purposes (usually JavaCards) have built-in crypto co-processors 
that make clock rate irrelevant. 4mhz SmartCards can often preform triple-DES 
faster than general purpose processors clocked at ten times the speed.

That said, clock rate has nothing with how trustworthy a card is. As Michael 
pointed out, there's something of an arms-race between manufacturers and 
attackers which has nothing to do with clock rate, and time and time again 
what we've seen is that it's not a question of ""is it secure"", it's a 
question of ""who is it secure from and for how long?"" Security is rarely a 
question of absolutes (despite the often boolean nature of a break), rather 
it's a question of assessing, quantifying, and managing risk. SmartCards are 
designed to address threats in which the cost of protection cannot exceed the 
$1-20 range (depending on the application).

As whether or not they are ""trusted hardware"", the question again revolves 
around attacker and timeframe. One might expect a bored undergrad EE student 
to have more trouble revealing the contents of a pilfered smartcard than, 
say, a governtment intelligence service. If your goal is to keep undergrad 
EEs from perpetrating mass fraud in the caffeteria, then a smartcard is 
likely ""trustworthy"" enough for your application. If your aim is to protect 
ICBM launch codes, then it's probably the wrong tool. In either application, 
a risk/cost ratio must justify the use of the protection measure in question.

-- 
Alex Russell
alex@SecurePipe.com
alex@netWindows.org",0
"[use Perl] Stories for 2002-10-08
use Perl Daily Newsletter

In this issue:
    * This Week on perl5-porters (30 September / 6 October 2002)
    * RATS

+--------------------------------------------------------------------+
| This Week on perl5-porters (30 September / 6 October 2002)         |
|   posted by rafael on Monday October 07, @07:12 (summaries)        |
|   http://use.perl.org/article.pl?sid=02/10/07/1124226              |
+--------------------------------------------------------------------+

It was a busy week indeed, with long threads, interesting bugs, clever
fixes, miscellaneous optimizations, some new ideas, a few jokes,
mysterious failures, and, finally, a security hole. Read on.

This story continues at:
    http://use.perl.org/article.pl?sid=02/10/07/1124226

Discuss this story at:
    http://use.perl.org/comments.pl?sid=02/10/07/1124226


+--------------------------------------------------------------------+
| RATS                                                               |
|   posted by KM on Monday October 07, @09:01 (news)                 |
|   http://use.perl.org/article.pl?sid=02/10/07/132252               |
+--------------------------------------------------------------------+

Odud writes ""RATS, the Rough Auditing Tool for Security, is a security
auditing utility for C, C++, Python, Perl and PHP code. RATS scans source
code, finding potentially dangerous function calls. The goal of this
project is not to definitively find bugs. The current goal is to provide
a reasonable starting point for performing manual security audits.
Produced by [0]Secure Software"" Uses a database so you can alter what you
want it to look for. Not a replacement for using stricture or your head
but is a good place to start some security auditing on your Perl.

Discuss this story at:
    http://use.perl.org/comments.pl?sid=02/10/07/132252

Links:
    0. http://www.securesoftware.com/rats.php



Copyright 1997-2002 pudge.  All rights reserved.


======================================================================

You have received this message because you subscribed to it
on use Perl.  To stop receiving this and other
messages from use Perl, or to add more messages
or change your preferences, please go to your user page.

	http://use.perl.org/my/messages/

You can log in and change your preferences from there.",0
"More on promiscuity and word choice Re: Selling Wedded Bliss (was    Re: Ouch...)
Robert Harley writes:
> >OK, then. Consider a population of 1,000,000. 500,000 men each
> >pair off with 500,000 women. Then, 1 man, let's call him ""Wilt"",
> >also has sex with the other 499,999 women
> 
> This has never happened.  Its relevance is nil.

It was a extreme contrived example because you glosded over the 
point of the earlier 3-person example. 

But OK, Mr Math, let it be N men and women, for any N>2. They 
all pair off. Then, some number H, N>H>0, of men has sex with 
all the other N-1 women he hasn't yet had sex with. 

Pick any N and H that might be interesting. Any choice of
values results in meaningful differences between the sexes' 
""promiscuity"", as commonly understood. It should be more 
obvious with extreme choices of numbers, but it is also true 
for any choice of N and H, if unrealistic totals distract you.

Further, and I was hoping this would be clear without saying
so outright, this model actually approximates the cliche 
""common wisdom"" about per-gender sexual behavior, if you 
reverse the male and female roles.

Those stereotypes are: that more men than women seek multiple
partners -- men being ""more promiscuous"" than women -- and that 
surplus of male interest is satisfied by a smaller number of 
hyperpromiscuous women (often derisively labelled ""sluts"").

> So I chose not to type ""on average"" explicitly in my post, since this
> is FoRK and one tends to assume that people have a clue.
> 
> There is no disagreement between us, except that I am more interested
> in typical behaviour and you in extreme. 

Nope, now you've amended the meaning of your initial statement to
make it more defensible. What I objected to was:

Robert Harley:
# >The assumption that females of all species tend to be less promiscuous
# >than males simply does not fit the facts, Hrdy contended.
# 
# Well, DUH!!!
# 
# It is perfectly obvious that (heterosexual) promiscuity is exactly,
# precisely identical between males and females.
# 
# Of course the shapes of the distributions may differ.

If you assumed people on FoRK had a clue, would you have needed
to jump in with a patronizing ""DUH!!""? 

If you were talking about fuzzy, typical behavior, would you have 
huffed and puffed with the words ""perfectly obvious"" and ""exactly, 
precisely identical""? 

If your concern was with the ""typical"", why didn't you adopt the 
typical definition of ""promiscuous"", rather than a straw-man
definition which allowed you to interject ""DUH!!"" and mock an
anthrolopology professor's conclusions? 

> Actually, you probably just
> had a bad day and felt like jumping down my throat for the hell of it.

You are welcome to that theory!

But here's an alternate theory: when you jump in with a patronizing 
and overblown pronouncement -- e.g. ""DUH!!... perfectly obvious... 
exactly, precisely identical..."" -- and that pronouncement is 
itself sloppy and erroneous, then others may get a kick out of 
popping your balloon. 

- Gordon",0
"12 Reasons to Pre-Order my Novel
URL: http://boingboing.net/#85487893
Date: Not supplied

I've put up a page called ""12 Reasons to Pre-Order Down and Out in the Magic 
Kingdom,"" with blurbs by twelve people telling you why they think you should 
buy it. Here're the blurbers:  

-  Bruce Sterling 
-  Lawrence Lessig 
-  Kelly Link 
-  Mark Frauenfelder 
-  Karl Schroeder 
-  Rudy Rucker 
-  Howard Rheingold 
-  Douglas Rushkoff 
-  Tim O'Reilly 
-  Bruce Schneier 
-  Gardner Dozois 
-  Mitch Kapor 

And the blurbs are great, like this one: 

    Wow! Disney imagineering meets nanotechnology, the reputation economy, and 
    Ray Kurzweil's transhuman future. As much fun as Neal Stephenson's Snow 
    Crash, and as packed with mind bending ideas about social changes cascading 
    from the frontiers of science. 

    Tim O'Reilly
    Publisher and Founder, O'Reilly and Associates 

(_NB: This used to be 13 reasons, but I just realized that I somehow ended up 
with a phantom entry from Dan GIllmor, who, on closer examination, it appears I 
failed to deliver a copy to, like a total idiot. My apologies, Dan_) Link[1] 
Discuss[2]

[1] http://www.craphound.com/blurbs.html
[2] http://www.quicktopic.com/boing/H/ukUEeLcfy8zH",0
